player id,move from id,move from,move to,move to id,market value,transfer fee,source,target
63990,28596,FC MAS Taborsko,FK Slavoj Vysehrad,18858,£255k,Free transfer,172,172
64272,40843,FC Voluntari,CF Chindia Targoviste,12680,£85k,Free transfer,140,140
64590,121,Dinamo Moscow,Trabzonspor,449,£6.38m,£1.28m,141,174
64870,1134,Associação Atlética Ponte Preta,Fluminense Football Club,2462,£850k,£681k,26,26
64868,26091,Lekhwiya Sports Club,Al-Rayyan Sports Club,3229,£1.28m,?,137,137
64865,3612,Al-Ahli Sports Club,Umm-Salal Sport Club,10920,£64k,?,137,137
64856,26730,Al-Mesaimeer Sports Club,Umm-Salal Sport Club,10920,-,Free transfer,137,137
66042,2782,FK Ventspils,Rigas Futbola skola,33783,£213k,?,92,92
66322,23565,Tampa Bay Rowdies,Fort Lauderdale Strikers,9713,£255k,Free transfer,184,184
66318,17534,JS Kairouanaise,Stade Tunisien,4812,£191k,Free transfer,173,173
66616,3840,Adana Demirspor,AEK Larnaca,2156,£425k,Free transfer,174,188
66616,204,Lierse SK,Adana Demirspor,3840,£425k,Free transfer,19,174
66613,1047,Calcio Como,FC Bari 1908,332,£255k,?,75,75
66936,1027,Bradford City,Chesterfield FC,1219,£191k,?,189,189
67162,39782,Canadian Soccer Club,Deportivo Zacatepec,9980,£128k,Gratis,179,110
67672,3301,Suwon Samsung Bluewings,Hangzhou Greentown,17276,£1.28m,Free transfer,87,34
67668,13353,Club Tijuana,CD Cruz Azul,3711,£1.02m,?,110,110
67663,40188,Atlético San Luis,Cafetaleros de Tapachula,49298,£85k,?,110,110
67974,6600,Sport Club Internacional,Sport Club do Recife,8718,£213k,?,26,26
68256,12388,Keciörengücü,Menemen Belediyespor,20664,£85k,?,174,174
69096,4812,Stade Tunisien,Al-Mesaimeer Sports Club,26730,£425k,Free transfer,173,137
69385,5026,Lommel United,AS Verbroedering Geel,9681,£128k,?,19,19
69379,13549,CA Boca Unidos,Brown de Adrogue,14681,£340k,Free transfer,9,9
69377,279,Ferencváros Budapest,Würzburger Kickers,1557,£170k,Free transfer,178,40
69964,7055,Tigres UANL,Gangwon FC,21459,£595k,?,110,87
70245,1123,Norwich City,SD Ponferradina,4032,£850k,Free transfer,189,157
70243,35,FC St. Pauli,RasenBallsport Leipzig,23826,£680k,£2.98m,40,40
70547,11449,Clube de Regatas Brasil (AL),Criciúma Esporte Clube,7178,£510k,Free transfer,26,26
70546,22235,Boldklubben Marienlyst,Middelfart G&BK,5767,£21k,Free transfer,39,39
70722,1806,IA Sud America Montevideo,Central Español,10960,£128k,Free transfer,179,179
71034,666,Real Jaén CF,CD Alcoyano,11259,-,Free transfer,157,157
71030,46854,Mérida AD,CP Cacereño,11602,-,Free transfer,157,157
71019,1038,UC Sampdoria,Cagliari Calcio,1390,£1.28m,£1.02m,75,75
71598,21627,Osotspa Saraburi FC,Navy FC,6761,-,Free transfer,167,167
71593,11148,NK Dugopolje,UMF Víkingur Ólafsvík,12118,-,?,37,73
71585,24420,UD Logroñés,SD Amorebieta,16575,-,Free transfer,157,157
71847,2929,CD Toledo,Club Portugalete,18691,-,Free transfer,157,157
71964,13225,CF Reus Deportiu,UE Cornellà,16196,-,Free transfer,157,157
72164,16704,FK Krasnodar,Krylya Sovetov Samara,2696,£340k,?,141,141
72150,40426,FK Tosno,Vaasan Palloseura,1102,£85k,Free transfer,141,49
72150,3725,Terek Grozny,FK Tosno,40426,£85k,Free transfer,141,141
72149,4320,SC/ESV Parndorf,SC Neusiedl/See,9114,-,?,127,127
72424,12361,Marbella FC,Cultural Leonesa,4542,-,Free transfer,157,157
72710,5378,Vasas FC,Újpest FC,708,£128k,Free transfer,178,178
72696,6889,Universidad César Vallejo,Defensor La Bocana,51896,£106k,Free transfer,133,133
72812,21568,La Roda CF,Southern District,36670,-,Free transfer,157,218
73001,6638,CF Badalona,CE L’Hospitalet,9477,-,Free transfer,157,157
73254,429,Apollon Limassol,Roda JC Kerkrade,192,£595k,Free transfer,188,122
73543,2761,FK Haugesund,Odds BK,1058,£340k,Free transfer,125,125
73861,26738,AC Kajaani,Mikkelin Palloilijat,21520,-,Free transfer,49,49
73858,10773,RCD Espanyol B,Albacete Balompié,1532,-,Free transfer,157,157
73854,964,Zenit St. Petersburg,Rubin Kazan,2698,£1.70m,?,141,141
73854,2696,Krylya Sovetov Samara,Zenit St. Petersburg,964,£1.53m,Free transfer,141,141
73852,336,Sporting CP,Tianjin Teda,3187,£9.35m,£4.25m,136,34
73846,3057,Standard Liège,Chievo Verona,862,£4.25m,Loan fee:£638k,19,75
73845,29400,FC Vaajakoski,FC KTP,7315,-,Free transfer,49,49
74143,8816,FC Dallas,Deportivo Anzoátegui SC,18006,-,Free transfer,184,182
74138,1066,Nagoya Grampus,Avispa Fukuoka,9597,£595k,Free transfer,77,77
74444,10093,Independiente Medellín,FC Juárez,49283,£255k,?,83,110
74444,1301,CS Marítimo,Independiente Medellín,10093,£255k,Free transfer,136,83
74764,72,TSV 1860 Munich,Real Oviedo,2497,£340k,Free transfer,40,157
74762,14,Austria Vienna,FC Midtjylland,865,£850k,?,127,39
74758,609,Cruzeiro Esporte Clube,Esporte Clube Vitória,2125,£1.28m,?,26,26
74752,16242,Helios Kharkiv,MFK Mykolaiv,6422,£85k,Free transfer,177,177
75062,2861,KV Oostende,New York City FC,40058,£595k,?,19,184
75662,1391,Zalaegerszegi TE FC,NK Rudar Velenje,789,£170k,Free transfer,178,155
75643,1056,Örebro SK,Degerfors IF,3641,£85k,Free transfer,147,147
75936,18006,Deportivo Anzoátegui SC,Caracas FC,531,-,?,182,182
76251,5623,Monarcas Morelia,CF Atlante,6709,£340k,?,110,110
76249,26157,Club Mutual Crucero del Norte,Club Atlético Chacarita Juniors,2154,£128k,Free transfer,9,9
76770,10663,Liverpool FC Montevideo,Miramar Misiones,7477,£234k,Free transfer,179,179
77069,10090,Deportivo Pasto,Boyacá Chicó FC,14649,£298k,?,83,83
77066,209,Club Atlético River Plate,Sporting CP,336,£2.98m,£2.89m,9,136
77176,8172,Atlético Nacional,CF Pachuca,4035,£850k,?,83,110
77362,20,Bursaspor,Antalyaspor,589,£553k,Free transfer,174,174
77476,1017,Hapoel Tel Aviv,Maccabi Netanya,5223,-,?,74,74
77640,5219,AOK Kerkyra,MFK Zemplin Michalovce,13744,£425k,Free transfer,56,154
77639,10586,Aris Limassol,FC VSS Kosice,779,£298k,Free transfer,188,154
77639,465,St. Mirren FC,Aris Limassol,10586,£298k,-,190,188
77636,22832,JK Sillamäe Kalev,Suduva Marijampole,8047,£128k,Free transfer,47,98
77921,10684,Rah Ahan Yazdan FC,Esteghlal Ahvaz,22161,£170k,?,71,71
78221,12574,Club Deportivo Godoy Cruz,CD O'Higgins,11470,£255k,Free transfer,9,33
78508,2300,Jagiellonia Bialystok,Gornik Leczna,3291,£170k,Free transfer,135,135
78506,252,Genoa CFC,Club Nacional,866,£1.36m,?,75,179
78497,541,SC Austria Lustenau,FK Radnik Bijeljina,11040,£149k,Free transfer,127,24
78753,3237,KR Reykjavík,Viborg FF,1063,£170k,?,73,39
79027,499,Vitesse Arnhem,PSV Eindhoven,383,£4.25m,£3.83m,122,122
79355,44,Hertha BSC,Bursaspor,20,£1.28m,Loan fee:£255k,40,174
79344,6632,Kashiwa Reysol,Gimnàstic de Tarragona,5648,£680k,Free transfer,77,157
79652,9598,Kawasaki Frontale,JEF United Chiba,672,£340k,?,77,77
79650,3828,Yokohama F. Marinos,Kyoto Sanga FC,593,£255k,?,77,77
79647,3935,Oita Trinita,Nagoya Grampus,1066,£170k,?,77,77
79646,1062,Shimizu S-Pulse,Tokyo Verdy,3734,£170k,?,77,77
79645,2582,Busan IPark,Ansan Mugunghwa,34998,£425k,Free transfer,87,87
79645,3610,Seongnam FC,Busan IPark,2582,£425k,Free transfer,87,87
79642,39,1.FSV Mainz 05,Leicester City,1003,£6.80m,£9.35m,40,189
79641,9598,Kawasaki Frontale,Shimizu S-Pulse,1062,£255k,?,77,77
79935,6804,NK Travnik,NK Zvijezda Gradacac,14621,£128k,?,24,24
80226,20098,Annabichler SV,TSV Hartberg,4467,-,Free transfer,127,127
80803,4531,1.FC Tatran Presov,FK Senica,6163,£21k,?,154,154
80797,6361,Podbeskidzie Bielsko-Biala,FC VSS Kosice,779,£85k,Free transfer,135,154
80797,7087,MFK Ruzomberok,Podbeskidzie Bielsko-Biala,6361,£170k,Free transfer,154,135
80792,715,FC Bohemians Prag 1905,FK Senica,6163,£255k,Free transfer,172,154
81064,3831,Coleraine FC,Carrick Rangers,8714,-,Free transfer,192,192
81374,10540,Irtysh Pavlodar,Okzhetpes Kokshetau,19662,£340k,Free transfer,81,81
81663,738,AC Le Havre,FC Lorient,1158,£680k,£1.28m,50,50
81662,10680,Bidvest Wits FC,Chennaiyin FC,45299,£128k,?,159,67
81650,7,El Ahly Cairo,MC Algier,8850,£340k,Free transfer,2,4
81952,156,Levski Sofia,Rotherham United,1194,£340k,Free transfer,28,189
81946,2646,Clube Náutico Capibaribe,Clube de Regatas Brasil (AL),11449,£383k,Free transfer,26,26
81946,2125,Esporte Clube Vitória,Clube Náutico Capibaribe,2646,£638k,Free transfer,26,26
81943,17534,JS Kairouanaise,Stade Gabèsien,22821,£170k,Free transfer,173,173
82216,17482,CD Cobresal,CD San Luis de Quillota,19280,£213k,Free transfer,33,33
82215,2891,SuperSport United,Bidvest Wits FC,10680,£638k,Free transfer,159,159
82215,148,Tottenham Hotspur,SuperSport United,2891,£638k,Free transfer,189,159
82540,266,SV Ried,Union St. Florian,2472,£64k,Free transfer,127,127
82534,676,Wiener Sportklub,SV Schwechat,4462,-,Free transfer,127,127
82527,503,FC Admira Wacker Mödling,Rapid Vienna,170,£510k,Free transfer,127,127
82526,10044,SV Horn,SV Ried,266,£149k,Free transfer,127,127
83079,8086,1. SC Sollenau,Wiener Sportklub,676,-,?,127,127
83368,410,Udinese Calcio,RCD Mallorca,237,£850k,Free transfer,75,157
83560,524,Gaziantepspor,Trabzonspor,449,£4.25m,£2.34m,174,174
83659,24575,HNK Gorica,HSK Zrinjski Mostar,6808,£170k,?,37,24
83877,862,Chievo Verona,Cagliari Calcio,1390,£1.53m,£1.06m,75,75
84150,111,Rot-Weiß Erfurt,Holstein Kiel,269,£383k,Free transfer,40,40
84544,1103,Ternana Calcio,AS Martina Franca,4558,£85k,?,75,75
84717,861,CA Peñarol,Danubio FC,1306,£85k,Free transfer,179,179
84715,902,FK Rad,Dukla Prag,450,£340k,Free transfer,215,172
85020,6620,CSK Pivara Celarevo,Legionovia Legionowo,22318,£43k,Free transfer,215,135
85017,4031,Cosenza Calcio,Benevento Calcio,4171,£234k,Free transfer,75,75
85015,5174,AC Pavia,Pordenone Calcio,21331,£213k,?,75,75
85009,2722,SPAL 2013,Pordenone Calcio,21331,£149k,Free transfer,75,75
85302,2323,Orduspor,Osmanlispor FK,2944,£213k,?,174,174
85302,25230,Bayrampasa,Orduspor,2323,£213k,Free transfer,174,174
85301,11972,Villarreal CF B,UE Olot,38456,-,Free transfer,157,157
85295,8024,FC Arouca,FC Metz,347,£1.28m,Free transfer,136,50
85291,449,Trabzonspor,Akhisar Belediye Genclik ve Spor,19771,£850k,Swap deal,174,174
85574,26564,Olimpia Grudziadz,Wisla Kraków,422,£255k,£43k,135,135
85570,22318,Legionovia Legionowo,NK Aluminij Kidricevo,11033,£128k,Free transfer,135,155
86168,23581,V-Varen Nagasaki,FC Machida Zelvia,23568,£106k,?,77,77
86161,13600,FC Gifu,Ehime FC,20682,£340k,?,77,77
86158,1506,Kardemir Karabükspor,Giresunspor,11688,£170k,Free transfer,174,174
86156,94,FC Erzgebirge Aue,Würzburger Kickers,1557,£340k,Free transfer,40,40
86154,16190,Montedio Yamagata,Mito HollyHock,21975,£213k,?,77,77
87043,18945,Nea Salamina Famagusta,Lokomotiv Plovdiv,2259,£128k,Free transfer,188,28
87043,10816,AO Agia Napa,Nea Salamina Famagusta,18945,£128k,?,188,188
87042,40302,Pirin Razlog,PFC Bansko,26556,£43k,0,28,28
87031,2259,Lokomotiv Plovdiv,FC Septemvri Simitli,27122,£85k,?,28,28
87030,2259,Lokomotiv Plovdiv,FK Vereya Stara Zagora,40456,£85k,Free transfer,28,28
87030,24078,PFC Montana,Lokomotiv Plovdiv,2259,£85k,?,28,28
87347,28999,Real Garcilaso,Sporting Cristal Lima,1450,£468k,?,133,133
87928,21178,Ayacucho FC,Sport Huancayo,21655,£213k,?,133,133
88212,2999,Hamilton Academical FC,Excelsior Rotterdam,798,£340k,Free transfer,190,122
89086,121,Dinamo Moscow,Zenit St. Petersburg,964,£6.80m,?,141,141
89687,3342,Esperance Tunis,Al-Raed,22381,£1.11m,Free transfer,173,146
89668,21855,Fjölnir Reykjavík,HK Kópavogs,11382,£43k,Free transfer,73,73
90257,6163,FK Senica,Spartak Trnava,365,£234k,Free transfer,154,154
90253,9175,Thróttur Reykjavík,UMF Grindavík,7690,£21k,Free transfer,73,73
90542,11470,CD O'Higgins,CD Cobresal,17482,£213k,Free transfer,33,33
90537,23162,CD San Marcos de Arica,CD San Luis de Quillota,19280,-,?,33,33
90535,10233,Atlético de Rafaela,Club Atlético San Martín (SJ),10511,£595k,Free transfer,9,9
90843,26103,Limón FC,Belén FC,18574,£170k,?,36,36
90831,23609,Universidad de Costa Rica,AD Carmelita,18575,£106k,?,36,36
90823,6502,Jeonbuk Hyundai Motors,Seongnam FC,3610,£106k,?,87,87
91118,311,Pohang Steelers,Incheon United FC,2996,£383k,Free transfer,87,87
91111,3781,FC YPA Ylivieska,Vaasan Palloseura,1102,-,Free transfer,49,49
91108,1267,Manisaspor,Kocaeli Birlikspor,12511,£170k,?,174,174
91108,3840,Adana Demirspor,Manisaspor,1267,£170k,Free transfer,174,174
91419,6414,Metalist Kharkiv,Vorskla Poltava,2740,£510k,Free transfer,177,177
91416,21508,Zaria Balti,Ravan Baku,33315,£170k,Free transfer,112,13
91416,23634,FK Poltava,Zaria Balti,21508,£170k,Free transfer,177,112
91415,170,Rapid Vienna,AS Saint-Étienne,618,£2.55m,£4.68m,127,50
91597,830,Club Atlético Banfield,Racing Club de Avellaneda,1444,£1.06m,£1.18m,9,9
91885,3368,Levante UD,Granada CF,16795,£850k,Free transfer,157,157
91870,4574,Gümüshanespor,Tarsus Idman Yurdu,12399,£170k,Free transfer,174,174
91870,11282,Aytemiz Alanyaspor,Gümüshanespor,4574,£170k,Free transfer,174,174
92150,21655,Sport Huancayo,Universidad César Vallejo,6889,£340k,?,133,133
92348,17194,Mineros de Guayana,CF União Madeira,976,£170k,Free transfer,182,136
92657,8590,Atlas Guadalajara,Santos Laguna,1403,£680k,?,110,110
92975,6502,Jeonbuk Hyundai Motors,CA Osasuna,331,£595k,Free transfer,87,157
92975,13222,CD Mirandés,Jeonbuk Hyundai Motors,6502,£595k,Free transfer,157,87
93278,13326,AZAL PFK Baku,Ravan Baku,33315,£64k,Free transfer,13,13
93552,39,1.FSV Mainz 05,1.FSV Mainz 05 II,851,£255k,-,40,40
93831,35,FC St. Pauli,SpVgg Greuther Fürth,65,£340k,Free transfer,40,40
94104,111,Rot-Weiß Erfurt,FC Hansa Rostock,30,£106k,Free transfer,40,40
94384,17425,CD La Equidad,Alianza Lima,184,£170k,?,83,133
95906,17974,Deportivo Municipal,Universidad San Martín de Porres,11622,£149k,?,133,133
96498,4482,Volyn Lutsk,Granit Mikashevichi,19726,£510k,Free transfer,177,18
96790,12,AS Roma,FC Südtirol  Alto Adige,4554,£213k,Free transfer,75,75
96787,4602,Olympiakos Volos,Agrotikos Asteras,3386,£255k,Free transfer,56,56
96778,1091,PAOK Thessaloniki,FC Twente Enschede,317,£680k,Free transfer,56,122
97343,3426,Esbjerg fB,Viborg FF,1063,£255k,?,39,39
97545,6028,Ironi Kiryat Shmona,Hapoel Haifa,810,£213k,?,74,74
98512,449,Trabzonspor,Genclerbirligi Ankara,820,£1.28m,Free transfer,174,174
98510,11382,HK Kópavogs,Keflavík ÍF,8037,£21k,?,73,73
98827,2969,FCO Dijon,Rayo Vallecano,367,£680k,Free transfer,50,157
98812,30686,FC Milsami Orhei,Academia Chisinau,18497,£213k,Free transfer,112,112
98810,11907,Dacia Chisinau,Academia Chisinau,18497,£128k,?,112,112
98809,18497,Academia Chisinau,FC Saxan Ceadir-Lunga,41494,£128k,Free transfer,112,112
98808,41494,FC Saxan Ceadir-Lunga,CSF Speranta Nisporeni,45520,£64k,?,112,112
98808,2714,FC Zimbru Chisinau,FC Saxan Ceadir-Lunga,41494,£85k,Free transfer,112,112
98806,2714,FC Zimbru Chisinau,FC Saxan Ceadir-Lunga,41494,£64k,Free transfer,112,112
98982,11912,FC Ararat Yerevan,Zaria Balti,21508,£255k,Free transfer,10,112
98979,2714,FC Zimbru Chisinau,Zaria Balti,21508,£213k,?,112,112
98974,2714,FC Zimbru Chisinau,Dacia Chisinau,11907,£170k,Free transfer,112,112
99293,18006,Deportivo Anzoátegui SC,Llaneros de Guanare EF,17489,£64k,?,182,182
99287,18006,Deportivo Anzoátegui SC,Ureña SC,30500,£43k,Free transfer,182,182
99280,2407,CF Monterrey,Tiburones Rojos de Veracruz,5138,£43k,?,110,110
99392,1251,Cliftonville FC,Carrick Rangers,8714,-,Free transfer,192,192
99870,12388,Keciörengücü,Bugsasspor,12378,£128k,?,174,174
99859,8024,FC Arouca,Sport Club do Recife,8718,£425k,?,136,26
99859,4291,Portland Timbers,FC Arouca,8024,£510k,Free transfer,184,136
99960,5399,Szolnoki MÁV FC,Kisvárda FC,30613,£85k,Free transfer,178,178
100127,1075,SC Braga,Panetolikos Agrinio,6418,£1.45m,Free transfer,136,56
100325,15979,Kitchee SC,Shenzhen FC,1320,£128k,?,218,34
100939,12452,Kahramanmarasspor,Pazarspor,9197,-,Free transfer,174,174
101214,2671,PAS Giannina,PGS Kissamikos,37276,£128k,Free transfer,56,56
101213,1038,UC Sampdoria,West Ham United,379,£6.80m,£5.10m,75,189
102113,3237,KR Reykjavík,UMF Stjarnan Gardabaer,21875,£43k,?,73,73
102112,3237,KR Reykjavík,Keflavík ÍF,8037,£85k,Free transfer,73,73
102097,2778,FC Nordsjaelland,UMF Stjarnan Gardabaer,21875,£213k,?,39,73
102708,13353,Club Tijuana,Santos Laguna,1403,£1.02m,?,110,110
102708,4035,CF Pachuca,Club Tijuana,13353,£850k,?,110,110
103004,2331,US Avellino 1912,SS Maceratese,21474,£64k,Free transfer,75,75
103280,17396,Grankulla IFK,Malmin Palloseura,36182,-,Free transfer,49,49
103264,30504,Atlético Venezuela,Petare FC,29750,-,Free transfer,182,182
103588,10948,Guangzhou Evergrande Taobao,Shanghai SIPG,27190,£3.83m,£15.73m,34,34
103585,720,FC Porto,Beijing Guoan,3176,£2.34m,£3.66m,136,34
103582,5849,Víkingur Reykjavík,Thróttur Reykjavík,9175,£21k,?,73,73
103877,7179,CD Tondela,SC Farense,4294,£425k,Free transfer,136,136
103859,2394,SV Kapfenberg,Birkirkara FC,10262,£191k,Free transfer,127,106
104725,399,Leeds United,Millwall FC,1028,£638k,?,189,189
105306,10004,Paris FC,F91 Dudelange,853,£85k,Free transfer,50,99
105522,4633,FK Novi Pazar,Suduva Marijampole,8047,£340k,Free transfer,215,98
105521,368,Sevilla FC,Torino FC,416,£8.50m,Loan fee:£723k,157,75
105521,16,Borussia Dortmund,Sevilla FC,368,£8.50m,£9.35m,40,157
105521,16,Borussia Dortmund,Sevilla FC,368,£10.20m,Loan fee:£2.55m,40,157
105628,20698,Balikesirspor,Bugsasspor,12378,£170k,Free transfer,174,174
105628,11688,Giresunspor,Balikesirspor,20698,£255k,Free transfer,174,174
106089,4057,Luch-Energia Vladivostok,SKA-Energia Khabarovsk,3690,£255k,Free transfer,141,141
106080,2241,Kashima Antlers,Roasso Kumamoto,22175,£340k,?,77,77
106405,1090,AZ Alkmaar,FC Augsburg,167,£2.55m,£2.55m,122,40
106756,18234,Wadi Degla FC,Arab Contractors SC,3369,£340k,?,2,2
106756,664,Zamalek SC,Wadi Degla FC,18234,£340k,Free transfer,2,2
106752,4633,FK Novi Pazar,FK Radnik Surdulica,33328,£298k,Free transfer,215,215
106739,6622,FK Mladost Lucani,FK Metalac Gornji Milanovac,12135,£298k,Free transfer,215,215
106739,4633,FK Novi Pazar,FK Mladost Lucani,6622,£298k,Free transfer,215,215
106737,8577,FK Drina Zvornik,Gandzasar Kapan,23911,£128k,?,24,10
107354,13222,CD Mirandés,Córdoba CF,993,£425k,Free transfer,157,157
107550,3027,Cowdenbeath FC,Raith Rovers FC,2795,£213k,Free transfer,190,190
107548,290,AJ Auxerre,Waasland-Beveren,28643,£425k,?,50,19
107538,8884,Qviding FIF,FC Trollhättan,9015,-,Free transfer,147,147
107817,1322,FK Jablonec,SK Slavia Prag,62,£298k,?,172,172
107815,1043,FC Skonto Riga,Rigas Futbola skola,33783,£106k,?,92,92
108690,4277,Drogheda United FC,Sligo Rovers,8780,-,Free transfer,72,72
109012,2778,FC Nordsjaelland,Omonia Nicosia,829,£595k,?,39,188
109000,2362,Slaven Belupo Koprivnica,NK Vitez,22262,£128k,Free transfer,37,24
109305,200,FC Utrecht,Go Ahead Eagles Deventer,1435,£298k,Free transfer,122,122
109870,10684,Rah Ahan Yazdan FC,Esteghlal Khuzestan,40472,£64k,?,71,71
110728,999,NK Istra 1961,KSV Roeselare,2977,£128k,?,37,19
110724,1245,KAS Eupen,KV Kortrijk,601,£340k,Free transfer,19,19
110713,1102,Vaasan Palloseura,FC KTP,7315,£128k,Free transfer,49,49
111005,3057,Standard Liège,Stade Reims,1421,£1.70m,?,19,50
111595,22832,JK Sillamäe Kalev,Paide Linnameeskond,23371,£170k,?,47,47
111592,5771,Levadia Tallinn,Miedz Legnica,8936,£255k,?,47,135
111592,5546,FK Mladá Boleslav,Levadia Tallinn,5771,£298k,?,172,47
111875,10999,Ventforet Kofu,Zweigen Kanazawa,24321,£255k,?,77,77
111867,28095,FK Ufa,Pogon Szczecin,324,£340k,Free transfer,141,135
112472,17479,Club Alianza Atletico Sullana,Defensor La Bocana,51896,£128k,Free transfer,133,133
112773,32395,JK Viljandi Tulevik,JK Viljandi Tulevik II,32396,£21k,-,47,47
113050,1104,ACR Messina,AS Lucchese Libertas,1253,£85k,?,75,75
113045,13,Atlético Madrid,Granada CF,16795,£2.13m,?,157,157
113974,7964,Torpedo-BelAZ Zhodino,FK Gorodeya,29525,£170k,Free transfer,18,18
114271,3369,Arab Contractors SC,Harras El Hodoud,12093,£43k,Free transfer,2,2
114269,1226,Geylang International,Warriors FC,15356,-,Free transfer,153,153
114264,738,AC Le Havre,FC Tours,3161,£425k,Free transfer,50,50
114556,8995,IL Hödd,Sogndal IL,2038,£170k,Free transfer,125,125
114851,10157,FK Aktobe,Tobol Kostanay,10481,£340k,Free transfer,81,81
117148,8037,Keflavík ÍF,ÍBV Vestmannaeyjar,8036,£21k,Free transfer,73,73
117129,21860,Leiknir Reykjavík,UMF Stjarnan Gardabaer,21875,£85k,Free transfer,73,73
117423,3237,KR Reykjavík,UMF Víkingur Ólafsvík,12118,£85k,Free transfer,73,73
118044,7153,Zawisza Bydgoszcz,Anzhi Makhachkala,2700,£510k,£213k,135,141
118039,23664,FK Minsk,Dinamo Brest,6131,£85k,Free transfer,18,18
118315,10262,Birkirkara FC,Rakow Czestochowa,9644,£64k,Free transfer,106,135
